,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
19,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Figs Breakfast & Lunch,43.65567455427388,-79.36450328924941,Breakfast
20,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Sumach Espresso,43.65813540553307,-79.35951549011845,Coffee Shop
21,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
22,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Young Centre for the Performing Arts,43.65082466432163,-79.35759324240415,Performing Arts
23,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
24,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Starbucks,43.651613,-79.364917,Coffee Shop
25,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,SOMA chocolatemaker,43.65062222570758,-79.35812684032682,Chocolate Shop
26,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Underpass Park,43.65576361726025,-79.3548059463501,Park
27,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Cacao 70,43.65006669456167,-79.36072263183006,Desserts
28,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
29,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French
30,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Dark Horse Espresso Bar,43.65308057884428,-79.3570778621122,Coffee Shop
31,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,ODIN Cafe + Bar,43.65673854492805,-79.35650305267754,Café
32,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
33,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,The Yoga Lounge,43.655515222617204,-79.36495542526245,Yoga Studio
34,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Caffe Furbo,43.64996988230381,-79.3588494638819,Café
35,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Alumnae Theatre,43.65275554626444,-79.36475283805089,Theater
36,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,The Aviary,43.65363394725125,-79.35466212072043,Pub
37,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Soulpepper Theatre,43.65078003430492,-79.35761534068922,Theater
38,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Berkeley Church,43.655123241745,-79.36587330410704,Event Space
39,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,John Fluevog Shoes,43.64989585773888,-79.35943595030609,Shoes
40,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,The Sweet Escape Patisserie,43.650632173026096,-79.35870913127346,Bakery
41,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Greg's Ice Cream,43.65010164153305,-79.3604404498866,Ice Cream
42,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Mill St. Brew Pub,43.65035331843578,-79.3584893665057,Pub
43,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Arta Gallery,43.650022181882065,-79.36122168476822,Art Gallery
44,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,The Abnormal Beauty Company,43.649892147381,-79.36100510852191,Cosmetics
45,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Izumi,43.649969793501604,-79.36015326451906,Asian
46,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Vistek,43.657046400257215,-79.35966695607046,Electronics
47,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,TD Canada Trust,43.65277976270277,-79.35633626256559,Bank
48,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,The Beer Store,43.657773,-79.3574632,Beer Store
49,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Savoury Grounds,43.65682097000449,-79.3589698353747,Coffee Shop
50,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,Flame Shack,43.65684407544055,-79.35891727496157,Restaurant
51,Downtown Toronto,"Regent Park, Harbourfront",43.6542599,-79.3606359,GW General,43.650495,-79.357538,Antiques
52,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Roots,43.71821373389961,-79.46389305304558,Boutique
53,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Kitchen Stuff Plus (Clearance Outlet),43.71909636823933,-79.46267482419971,Furniture / Home
54,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Lac Vien Vietnamese Restaurant,43.72125878799614,-79.46847226859448,Vietnamese
55,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Orfus Road Shopping Outlets,43.719045296434736,-79.46084915034818,Apparel
56,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Tim Hortons,43.7194274,-79.46799490000001,Coffee Shop
57,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Ardene Shoes Outlet,43.718892366644944,-79.46134358371631,Accessories
58,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Rinx Real Entertainment Centre,43.717842200220865,-79.46223069665501,Event Space
59,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Ardene,43.718941627580975,-79.46388005195001,Accessories
60,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,International Clothiers,43.717997,-79.46672,Apparel
61,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Fairweather,43.71787829,-79.46724603,Women's Store
62,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Party City,43.71941805471303,-79.459316806156,Shop
63,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Lens Mills,43.71913704692334,-79.46196899954919,Arts & Crafts
64,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Gyros Gymnastics,43.71677614916025,-79.46167716204125,Athletics & Sports
65,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Le Château,43.71926903,-79.46027600000001,Apparel
66,North York,"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,Universal Lighting,43.721684499999995,-79.46630959999999,Furniture / Home
67,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Queen's Park,43.663946098977746,-79.39217952520833,Park
68,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Mercatto,43.660390911898546,-79.38766421192705,Italian
69,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Neo Coffee Bar,43.660140000000006,-79.38587,Coffee Shop
70,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Sushi Box,43.66295954544153,-79.38657996066199,Sushi
71,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Central YMCA,43.663083310067655,-79.38502493214878,Distributor
72,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Coffee Public,43.66076299149322,-79.38618409033066,Coffee Shop
73,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,T-Swirl Crepe,43.663452,-79.384125,Creperie
74,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Bar Volo,43.66546184849369,-79.3856915831566,Beer Bar
75,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Tokyo Sushi,43.66588533093685,-79.38697684868161,Sushi
76,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,The Yoga Sanctuary,43.661499497597596,-79.38363613350755,Yoga Studio
77,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Curry's Art Store Ltd.,43.66283810530194,-79.38373201352064,Arts & Crafts
78,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Burrito Bandidos,43.662962178169344,-79.38395554190545,Burritos
79,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Como En Casa,43.66516,-79.384796,Mexican
80,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,401 Games,43.66362327785325,-79.3840374323983,Hobbies
81,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Coach House Restaurant,43.664990598532036,-79.38481415727767,Diner
82,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
83,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Flock Rotisserie + Greens,43.659167,-79.389475,Fried Chicken
84,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Dollarama,43.66068,-79.38468,Discount Store
85,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Fran's,43.66125532013864,-79.38389304122866,Diner
86,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Starbucks,43.658204,-79.388998,Coffee Shop
87,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Booster Juice,43.65865699,-79.38868207,Smoothie Shop
88,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Aroma Espresso Bar,43.658927676749364,-79.38990298985978,Café
89,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,RBC Royal Bank,43.65933603842843,-79.38977326176166,Bank
90,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Subway,43.658970119202614,-79.3908742539673,Sandwiches
91,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Tim Hortons,43.66103820000001,-79.39379659999999,Coffee Shop
92,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Starbucks,43.660887,-79.39372,Coffee Shop
93,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Hart House Gym,43.66417202442517,-79.39488839857403,Gym
94,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Tim Hortons,43.659414899999994,-79.3912214,Coffee Shop
95,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,SUDS,43.65988035580764,-79.39471219966202,Bar
96,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Convocation Hall,43.66082829233904,-79.39524545662506,Auditorium
97,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Tim Hortons,43.658175,-79.3906813,Coffee Shop
98,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Tim Hortons,43.658906200000004,-79.38869609999999,Coffee Shop
99,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,The Equestrian Statue of King Edward the VII,43.66447448730469,-79.392533,Sculpture
100,Downtown Toronto,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Hart House Music Room,43.66375812916738,-79.39502654389076,Music Venue
101,Scarborough,"Malvern, Rouge",43.8066863,-79.19435340000003,Wendy’s,43.807448419347566,-79.19905558052072,Fast Food
102,North York,Don Mills,43.7459058,-79.352188,Island Foods,43.74586607398898,-79.34603533317939,Caribbean
103,North York,Don Mills,43.7459058,-79.352188,Baretto Caffé,43.74445646349851,-79.34645978471785,Café
104,North York,Don Mills,43.7459058,-79.352188,LA Fitness,43.74766522888878,-79.34707696065234,Gym / Fitness
105,North York,Don Mills,43.7459058,-79.352188,Gonoe Sushi,43.74573681959921,-79.34599119916211,Japanese
106,North York,Don Mills,43.7459058,-79.352188,Elite Basketball Camps,43.748789728,-79.35422793,Athletics & Sports
107,East York,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Jawny Bakers,43.705782646822,-79.31291304477831,Gastropub
108,East York,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,East York Gymnastics,43.710654,-79.309279,Gym / Fitness
109,East York,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,TD Canada Trust,43.70573988375594,-79.31227013468738,Bank
110,East York,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Shoppers Drug Mart,43.705933,-79.312825,Pharmacy
111,East York,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Pizza Pizza,43.70515901620182,-79.31312955571528,Pizza
112,East York,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,East York Animal Clinic,43.70592051370348,-79.3121958344716,Pet Store
113,East York,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,St. Clair Ave E & O'Connor Dr,43.705232834483006,-79.31327432821827,Intersection
114,East York,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Venice Pizza,43.70592051370348,-79.31395663414658,Pizza
115,East York,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,Harvey's,43.708136278147926,-79.3141045886623,Fast Food
116,East York,"Parkview Hill, Woodbine Gardens",43.7063972,-79.309937,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891098,Athletics & Sports
117,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Silver Snail Comics,43.657031379584076,-79.38140310220501,Comic Shop
118,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Apparel
119,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,DAVIDsTEA,43.65697339589283,-79.38103961039258,Tea Room
120,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Burrito Boyz,43.656265264409015,-79.3783431837677,Burritos
121,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Page One Cafe,43.657771611126,-79.37607256916809,Café
122,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Yonge-Dundas Square,43.656053897421884,-79.38049504264389,Plaza
123,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
124,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza
125,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Salad King,43.65760101432665,-79.38161963017174,Thai
126,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997794,Ramen
127,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
128,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
129,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Banh Mi Boys,43.659292,-79.381949,Sandwiches
130,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Senator Restaurant,43.65564091455336,-79.37919882575555,Diner
131,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,Rec Center
132,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods
133,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Barberian's Steak House,43.657755129259264,-79.38217741375935,Steakhouse
134,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Chipotle Mexican Grill,43.656859999999995,-79.38091,Mexican
135,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.38101080745759,Electronics
136,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Oakham Café,43.658077944767534,-79.37831497990125,Café
137,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Tokyo Smoke,43.65723,-79.38087,Coffee Shop
138,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,CF Toronto Eaton Centre,43.65454011298853,-79.38067738352994,Mall
139,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Ryerson Image Centre,43.657523371610935,-79.37945958709186,Art Gallery
140,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Nordstrom,43.655041,-79.3809665,Apparel
141,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Solei Tanning Salon,43.65473408234762,-79.38024826065258,Tanning Salon
142,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Elgin And Winter Garden Theatres,43.65339379601959,-79.3785073962175,Theater
143,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Kinka Izakaya Original,43.66059636632362,-79.37889120754515,Japanese
144,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
145,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Crepe Delicious,43.65453648827725,-79.38088885547485,Fast Food
146,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Grand Hotel & Suites Toronto,43.656449012077424,-79.3741100180102,Hotel
147,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Five Guys,43.65711651847632,-79.38085267976494,Burgers
148,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Ali Baba's - Yonge north of Dundas,43.65791597172264,-79.38168923893144,Middle Eastern
149,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Kinton Ramen,43.66063169500672,-79.37887964897601,Ramen
150,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Elmwood Spa,43.657759234136705,-79.38258620521141,Spa
151,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171512,Modern European
152,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,MUJI,43.656024,-79.383284,Shop
153,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,LUSH,43.653557,-79.3804,Cosmetics
154,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
155,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,DAVIDsTEA,43.65521877547618,-79.38094518163426,Tea Room
156,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore
157,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,JOEY Eaton Centre,43.656093654082795,-79.38187792357715,New American
158,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Danish Pastry House,43.654574,-79.38074,Bakery
159,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
160,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Lake Devo,43.6569936860937,-79.37689788366987,Lake
161,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian
162,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,BMV Books,43.6570470610916,-79.3816606143166,Bookstore
163,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
164,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,SEPHORA,43.653688,-79.38011999999999,Cosmetics
165,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,HomeSense,43.653053299999996,-79.37944959999999,Furniture / Home
166,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,KAKA,43.65745745164475,-79.38419169987877,Japanese
167,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Ethiopiques,43.656512743041546,-79.37707774884599,Ethiopian
168,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Red Lobster,43.656328,-79.38362099999999,Seafood
169,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,MAC Cosmetics,43.65405547492733,-79.38071368220903,Cosmetics
170,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Magic Tailor,43.653741582288646,-79.3797452388142,Apparel
171,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Bourbon St. Grill,43.65513514101621,-79.3808225262395,Fast Food
172,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Chatime 日出茶太,43.65554164147378,-79.38468427043243,Bubble Tea
173,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Tangerine Café,43.65393690330819,-79.37972202364307,Bank
174,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese
175,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,College Park Area,43.659453000000006,-79.383785,Park
176,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Balzac's Coffee,43.65785440672278,-79.37919981155156,Coffee Shop
177,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Roots,43.65361341708363,-79.38024401664735,Apparel
178,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
179,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Trattoria Mercatto,43.654453144701996,-79.38097410756741,Italian
180,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.656062872456424,-79.38369472446466,Desserts
181,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Hollister Co.,43.65447966010221,-79.38091371769394,Apparel
182,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Duke's Refresher + Bar,43.658979856830356,-79.38294890507811,Bar
183,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Nordstrom Ebar,43.654648676831954,-79.38057377013143,Coffee Shop
184,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Hard Candy Fitness,43.65955618049781,-79.38244024080487,Gym / Fitness
185,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226335,Bubble Tea
186,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Panago,43.65825817735338,-79.38431282558369,Pizza
187,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Kabul Express,43.65669146835465,-79.37664313658586,Middle Eastern
188,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Ryerson Square,43.65698842888605,-79.37689617296417,Other Outdoors
189,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea
190,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Marshalls,43.659308,-79.3824621,Department Store
191,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Katsuya,43.65986035759321,-79.37878806223506,Japanese
192,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Smoke's Poutinerie,43.65737935238092,-79.37345459540276,Poutine Place
193,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern
194,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Fran's,43.65426474929814,-79.37912005538317,Diner
195,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Bath & Body Works,43.654182471380004,-79.38094783233447,Distributor
196,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,GoodLife Fitness Toronto Bell Trinity Centre,43.653436,-79.38231400000001,Gym
197,Downtown Toronto,"Garden District, Ryerson",43.6571618,-79.37893709999999,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie
