,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Main Venue Category
4217,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Harvard Club of New York City,40.755484615334794,-73.98150167104264,Historic Site,Arts & Entertainment
4218,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Stone Bridge Pizza & Salad,40.75258576493562,-73.98045903500676,Pizza Place,Food
4219,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Xi’an Famous Foods,40.754969,-73.982497,Chinese Restaurant,Food
4220,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Wafels & Dinges,40.75457551714211,-73.98405032576706,Food Stand,Food
4221,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Blue Bottle Coffee,40.753027,-73.98414,Coffee Shop,Food
4222,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Belasco Theatre,40.7565480793502,-73.98392286690733,Theater,Arts & Entertainment
4223,Manhattan,Midtown,40.754691102706225,-73.98166882730305,The Bar Downstairs and Kitchen,40.752891619188674,-73.98130764411556,Cocktail Bar,Nightlife Spot
4224,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Sunrise Mart,40.75261253559183,-73.98071412764526,Gourmet Shop,Shop & Service
4225,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Maison Kayser,40.752361229901794,-73.98262560367584,Bakery,Food
4226,Manhattan,Midtown,40.754691102706225,-73.98166882730305,adidas,40.756221821894776,-73.97909389823302,Sporting Goods Shop,Shop & Service
4227,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Gotan,40.75660173346505,-73.98037190833062,Café,Food
4228,Manhattan,Midtown,40.754691102706225,-73.98166882730305,MSK Cycle For Survival,40.75397360323149,-73.98017667861575,Gym / Fitness Center,Outdoors & Recreation
4229,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Koi New York,40.75275541257538,-73.98330420255661,Sushi Restaurant,Food
4230,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Joe Coffee Company,40.75346110080176,-73.98430720572264,Coffee Shop,Food
4231,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Lady M Cake Boutique,40.75281840031185,-73.98358047008514,Bakery,Food
4232,Manhattan,Midtown,40.754691102706225,-73.98166882730305,SoulCycle Bryant Park,40.75442098671885,-73.98518696018371,Cycle Studio,Outdoors & Recreation
4233,Manhattan,Midtown,40.754691102706225,-73.98166882730305,"The Algonquin Hotel, Autograph Collection",40.7559927,-73.9823172,Hotel,Travel & Transport
4234,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Joju,40.75584,-73.97875,Vietnamese Restaurant,Food
4235,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Barnes & Noble,40.755739,-73.978937,Bookstore,Shop & Service
4236,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Stephen Sondheim Theatre,40.75611637666965,-73.98492674697991,Theater,Arts & Entertainment
4237,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Hudson Theatre,40.756908,-73.984503,Theater,Arts & Entertainment
4238,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Vans Store,40.755200410232455,-73.97962895072241,Shoe Store,Shop & Service
4239,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Equinox Bryant Park,40.75468,-73.985466,Gym,Outdoors & Recreation
4240,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Ease NY,40.752598095370686,-73.98050739684439,Massage Studio,Shop & Service
4241,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Everybody Fights,40.75208707773447,-73.97944973218667,Boxing Gym,Outdoors & Recreation
4242,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Café Zaiya,40.752295000000004,-73.98043299999999,Japanese Restaurant,Food
4243,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Chick-fil-A,40.757425399999995,-73.9819682,Fast Food Restaurant,Food
4244,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Town Optical,40.75530347324288,-73.9790450039969,Optical Shop,Shop & Service
4245,Manhattan,Midtown,40.754691102706225,-73.98166882730305,SEPHORA,40.7569565,-73.9787532,Cosmetics Shop,Shop & Service
4246,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Fever-Tree Porch At Bryant Park,40.753828000000006,-73.984329,Bar,Nightlife Spot
4247,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Noy Skincare,40.752787721634604,-73.97914235272162,Spa,Shop & Service
4248,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Pilates Reforming New York - 38th St,40.752684123966645,-73.9847300776219,Pilates Studio,Outdoors & Recreation
4249,Manhattan,Midtown,40.754691102706225,-73.98166882730305,indikitch,40.75768139999999,-73.9818088,Indian Restaurant,Food
4250,Manhattan,Midtown,40.754691102706225,-73.98166882730305,LUMA Hotel Times Square,40.754428000000004,-73.985781,Hotel,Travel & Transport
4251,Manhattan,Midtown,40.754691102706225,-73.98166882730305,La Colombe Torrefaction,40.75360269422645,-73.98550361394881,Coffee Shop,Food
4252,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Pret A Manger,40.756712079972,-73.9820216509771,Sandwich Place,Food
4253,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Balade,40.752434,-73.98074,Middle Eastern Restaurant,Food
4254,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Sushi Ginza Onodera,40.75247184821127,-73.98179167129305,Sushi Restaurant,Food
4255,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Zara,40.7535840247704,-73.9811192950084,Clothing Store,Shop & Service
4256,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Hyatt Centric Times Square New York,40.75739571461923,-73.98422209549119,Hotel,Travel & Transport
4257,Manhattan,Midtown,40.754691102706225,-73.98166882730305,The Chatwal,40.75651831715797,-73.98460172116756,Hotel,Travel & Transport
4258,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Alidoro,40.75117189555984,-73.98110662502059,Sandwich Place,Food
4259,Manhattan,Midtown,40.754691102706225,-73.98166882730305,SEPHORA,40.75296717525616,-73.98007094123899,Cosmetics Shop,Shop & Service
4260,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Margon,40.757944,-73.983797,Cuban Restaurant,Food
4261,Manhattan,Midtown,40.754691102706225,-73.98166882730305,The Kati Roll Company,40.75265571457166,-73.98477837472183,Indian Restaurant,Food
4262,Manhattan,Midtown,40.754691102706225,-73.98166882730305,The Lambs Club,40.75661994528238,-73.98446467572164,American Restaurant,Food
4263,Manhattan,Midtown,40.754691102706225,-73.98166882730305,OOTOYA 大戸屋 (OOTOYA),40.754973463388076,-73.98610346565405,Japanese Restaurant,Food
4264,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Five Below,40.7551300767668,-73.97991303554727,Discount Store,Shop & Service
4265,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Benjamin Steakhouse,40.75183650705145,-73.97901046365405,Steakhouse,Food
4266,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Omar's Mediterranean Cuisine,40.750943,-73.98102,Mediterranean Restaurant,Food
4267,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Minskoff Theatre,40.75738906224092,-73.98553701970972,Theater,Arts & Entertainment
4268,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Nintendo NY,40.758086775583344,-73.97936464398356,Video Game Store,Shop & Service
4269,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Karen Millen,40.75702876017145,-73.97830302444936,Boutique,Shop & Service
4270,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Cocina Del Sur,40.75172354079235,-73.9845366072478,South American Restaurant,Food
4271,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Taylor St. Baristas,40.75141927853027,-73.97976770103656,Coffee Shop,Food
4272,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Grand Central Terminal,40.752646562799534,-73.97722639728175,Train Station,Travel & Transport
4273,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Ovenly,40.75430091530545,-73.97688246027566,Bakery,Food
4274,Manhattan,Midtown,40.754691102706225,-73.98166882730305,CVS pharmacy,40.75426582815777,-73.98674159942159,Pharmacy,Shop & Service
4275,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Lion King Broadway Musical,40.757480933939036,-73.98562260838094,Concert Hall,Arts & Entertainment
4276,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Meyers Bageri,40.752476,-73.977518,Sandwich Place,Food
4277,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Elite Plus MMA,40.751497,-73.984592,Martial Arts Dojo,Outdoors & Recreation
4278,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Blue Bottle Coffee,40.752179999999996,-73.97824,Coffee Shop,Food
4279,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Pret A Manger,40.7540118806569,-73.9820179252145,Sandwich Place,Food
4280,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Joe's Pizza,40.75467949999999,-73.9870291,Pizza Place,Food
4281,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Doughnut Plant,40.75293849681436,-73.97731027958909,Donut Shop,Food
4282,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Dig Inn,40.751175700000005,-73.9800156,American Restaurant,Food
4283,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Ole & Steen,40.753358,-73.984998,Café,Food
4284,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Culture Espresso,40.75205035222742,-73.98567527532579,Coffee Shop,Food
4285,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Ted Baker,40.757305595893335,-73.97797832694306,Clothing Store,Shop & Service
4286,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Roberta's,40.754464675476605,-73.97693935372077,Pizza Place,Food
4287,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Hair Styling by Joseph,40.75081188002566,-73.98204417955273,Salon / Barbershop,Shop & Service
4288,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Refinery Hotel,40.752206799999996,-73.9853708,Hotel,Travel & Transport
4289,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Partners Coffee,40.75425164780179,-73.97682395199253,Coffee Shop,Food
4290,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Sushi By Bou,40.75867901649882,-73.98304500009719,Sushi Restaurant,Food
4291,Manhattan,Midtown,40.754691102706225,-73.98166882730305,Golf Manhattan,40.75300653842192,-73.98611731416113,Golf Course,Outdoors & Recreation
4292,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Ippodo Tea Co.,40.74975735064852,-73.9777326596245,Tea Room,Food
4293,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Kajitsu,40.749762839742104,-73.97768769032828,Japanese Restaurant,Food
4294,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant,Food
4295,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Perk Kafe,40.747768,-73.977363,Coffee Shop,Food
4296,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,"The Renwick Hotel, Curio Collection by Hilton",40.7501843,-73.9776037,Hotel,Travel & Transport
4297,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint,Food
4298,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The Morgan Library & Museum,40.74930521896097,-73.9814293384552,Museum,Arts & Entertainment
4299,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Sushi Ryusei,40.748354,-73.97520300000002,Sushi Restaurant,Food
4300,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Franchia,40.74754904507587,-73.981123802193,Vegetarian / Vegan Restaurant,Food
4301,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Pod 39 Hotel,40.74933415345284,-73.97660833694302,Hotel,Travel & Transport
4302,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Little Alley,40.747326320874585,-73.97701642770441,Shanghai Restaurant,Food
4303,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Sarge's Delicatessen & Diner,40.747263578939645,-73.97705848354722,Jewish Restaurant,Food
4304,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Bareburger,40.746151934915,-73.97813209894595,Burger Joint,Food
4305,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Tempura Matsui,40.748461156268604,-73.97497442973444,Japanese Restaurant,Food
4306,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Delectica,40.74811642380029,-73.97644541327021,Café,Food
4307,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Blink Fitness,40.749334000000005,-73.975913,Gym,Outdoors & Recreation
4308,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Shelburne Hotel & Suites by Affinia,40.74841927463572,-73.97793978452681,Hotel,Travel & Transport
4309,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Murray Hill Market,40.74639457940594,-73.97966102783906,Deli / Bodega,Food
4310,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Num Pang Sandwich Shop,40.750522,-73.976124,Sandwich Place,Food
4311,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Momosan Ramen & Sake,40.749953000000005,-73.977184,Ramen Restaurant,Food
4312,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Katagiri,40.75087050808319,-73.9767551161243,Grocery Store,Shop & Service
4313,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The Pho 5,40.748838,-73.97621099999998,Vietnamese Restaurant,Food
4314,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,City Beer,40.7486191,-73.97570259999998,Bar,Nightlife Spot
4315,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Bagel Express,40.749894759538826,-73.97706448751802,Bagel Shop,Food
4316,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Matto Espresso,40.750501526676786,-73.97772575896524,Coffee Shop,Food
4317,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Omusubi Gonbei,40.75092439033842,-73.97694627528271,Japanese Restaurant,Food
4318,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Cask Bar & Kitchen,40.74536634731994,-73.97912664887859,Pub,Nightlife Spot
4319,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Zucker's Bagels & Smoked Fish,40.75053251798501,-73.97686735767213,Bagel Shop,Food
4320,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Wolfgang's Steakhouse,40.74653128164081,-73.98195293767796,Steakhouse,Food
4321,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Middle Branch,40.745449348902994,-73.97937026605265,Cocktail Bar,Nightlife Spot
4322,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Sophie's Cuban Cuisine,40.750563318109215,-73.97663563349063,Cuban Restaurant,Food
4323,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Pio Pio,40.74553544204786,-73.97762608657818,Peruvian Restaurant,Food
4324,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,2nd Ave Deli,40.745118,-73.97903000000001,Jewish Restaurant,Food
4325,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The William,40.7506733156513,-73.9800774301285,Hotel,Travel & Transport
4326,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The Flying Cock,40.745327,-73.97828100000001,Pub,Nightlife Spot
4327,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Equinox Park Avenue,40.746093,-73.98135,Gym,Outdoors & Recreation
4328,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Crunch Fitness - 34th Street,40.745032651879384,-73.97710514599794,Gym / Fitness Center,Outdoors & Recreation
4329,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Café China,40.7499796904135,-73.98223427700086,Chinese Restaurant,Food
4330,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Juice Generation,40.75141233728432,-73.9765369892121,Juice Bar,Food
4331,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Insomnia Cookies,40.7449968306499,-73.97867463901456,Bakery,Food
4332,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Fields Good Chicken,40.751193,-73.979729,Restaurant,Food
4333,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,305 Fitness MIDTOWN,40.74679016051969,-73.98288534895833,Gym / Fitness Center,Outdoors & Recreation
4334,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Garlic New York Pizza Bar,40.74506817594747,-73.97566605746329,Pizza Place,Food
4335,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Potbelly Sandwich Shop,40.751218580049,-73.9789338191635,Sandwich Place,Food
4336,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Tina's Cuban Cuisine,40.7474653967574,-73.98330692383087,Cuban Restaurant,Food
4337,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Sticky's Finger Joint,40.7450537283956,-73.97885964232785,Fried Chicken Joint,Food
4338,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The Shakespeare,40.75051219751051,-73.98022770881653,Gastropub,Food
4339,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Baked By Melissa,40.751762426902474,-73.97664732307805,Cupcake Shop,Food
4340,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Chrysler Building,40.75170702670782,-73.97557346647744,Building,Professional & Other Places
4341,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The Marmara Park Avenue,40.745265960693395,-73.9816360473633,Resort,Travel & Transport
4342,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Docks Oyster Bar,40.749482758361886,-73.97547112423916,Seafood Restaurant,Food
4343,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Sai Gon Dep,40.74770075333206,-73.97378815410889,Vietnamese Restaurant,Food
4344,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Tacos Grand Central,40.747646,-73.973984,Taco Place,Food
4345,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Pret A Manger,40.7508884377071,-73.9785345011187,Sandwich Place,Food
4346,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Murray Hill Diner,40.745873578411214,-73.98017187604948,Diner,Food
4347,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,CrossFit Solace,40.746171501152894,-73.98316437956309,Gym / Fitness Center,Outdoors & Recreation
4348,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Trader Joe's,40.743969054644296,-73.9791038632393,Grocery Store,Shop & Service
4349,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Willner Chemists,40.751490943787466,-73.97814323098648,Pharmacy,Shop & Service
4350,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,"The Langham, New York, Fifth Avenue",40.7501438,-73.9835325,Hotel,Travel & Transport
4351,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Baby Bo's Cantina,40.745048108465646,-73.97574844510619,Mexican Restaurant,Food
4352,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Grand Central Market,40.75232059237988,-73.97608637809753,Gourmet Shop,Shop & Service
4353,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,The Capital Grille,40.75105247439972,-73.97507825545438,American Restaurant,Food
4354,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Montagu's Gusto,40.74555834476401,-73.97522572857503,American Restaurant,Food
4355,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Windsor Wine Shop,40.74469648265328,-73.97884703979112,Wine Shop,Shop & Service
4356,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Vezzo Thin Crust Pizza,40.74450945040422,-73.98117652160661,Pizza Place,Food
4357,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Xi'an Famous Foods,40.74816543859803,-73.9840025346209,Chinese Restaurant,Food
4358,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Poketeria,40.74956704329781,-73.98326915386704,Poke Place,Food
4359,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Walters Pet Styles,40.74494587267653,-73.97830220777709,Pet Service,Shop & Service
4360,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Buttercup Bake Shop,40.74708083392004,-73.98363766959531,Bakery,Food
4361,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,EONS Greek Food for Life,40.74520806908018,-73.97565060176736,Greek Restaurant,Food
4362,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,CAVA,40.7514214,-73.9805145,Mediterranean Restaurant,Food
4363,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,CHOPT,40.751179278032325,-73.97917548074284,Salad Place,Food
4364,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Maison Thai,40.74496917737748,-73.97576961769492,Thai Restaurant,Food
4365,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Ai Fiori,40.750075200000005,-73.9837835,Italian Restaurant,Food
4366,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Murray's Cheese at Grand Central Market,40.75212731107714,-73.97542054413576,Cheese Shop,Shop & Service
4367,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,mang'Oh yoga,40.74744599731651,-73.97261360843909,Yoga Studio,Outdoors & Recreation
4368,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Grand Hyatt Grand Club,40.75177981344929,-73.97667887115587,Café,Food
4369,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Cafe Grumpy,40.752114,-73.975629,Coffee Shop,Food
4370,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Rocky's Pizzeria,40.74438773517433,-73.97621099437404,Pizza Place,Food
4371,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Spice Symphony,40.74465192727096,-73.98101966797431,Indian Restaurant,Food
4372,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,JOE & THE JUICE,40.75124505156706,-73.97424077451768,Juice Bar,Food
4373,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Clover Delicatessen,40.74480647559546,-73.97606588529052,Deli / Bodega,Food
4374,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Simit Sarayı,40.751419214399036,-73.98233589926285,Turkish Restaurant,Food
4375,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Chick-fil-A,40.752519,-73.9789868,Fast Food Restaurant,Food
4376,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Benjamin's,40.744122663039605,-73.97635401887962,Bar,Nightlife Spot
4377,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Dunkin',40.74406067943012,-73.97664955800701,Donut Shop,Food
4378,Manhattan,Murray Hill,40.748303077252174,-73.97833207924127,Pins -n- Needles Alterations,40.744323516895044,-73.97683038390369,Tailor Shop,Shop & Service
4379,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Milk & Hops Chelsea,40.744751306972475,-74.00259535094712,Beer Bar,Nightlife Spot
4380,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Atlantic Theater Company (Linda Gross Theater),40.743953380252435,-74.00147596546887,Theater,Arts & Entertainment
4381,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Billy's Bakery,40.7453735616614,-74.00211935705545,Cupcake Shop,Food
4382,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Bathtub Gin,40.74363822116563,-74.00328979578983,Speakeasy,Nightlife Spot
4383,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,La Bergamote,40.74473277780703,-74.00272928216968,Café,Food
4384,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,The Joyce Theater,40.742829495516894,-74.00053351452509,Theater,Arts & Entertainment
4385,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,The Meatball Shop,40.745988471693224,-74.00168552269741,Italian Restaurant,Food
4386,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Chelsea Market,40.74218163954094,-74.00530109029536,Market,Shop & Service
4387,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Le Grainne Cafe,40.745371999999996,-74.002337,French Restaurant,Food
4388,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Worthwild,40.74445,-74.003204,New American Restaurant,Food
4389,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Intelligentsia Coffee,40.74592592350179,-74.00537634340776,Coffee Shop,Food
4390,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,The High Line Hotel,40.74592369192379,-74.00538872501843,Hotel,Travel & Transport
4391,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Lobster Place,40.742714634760205,-74.00610709313153,Fish Market,Shop & Service
4392,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Cooper's Craft & Kitchen,40.74266034881738,-74.00059640407562,Bar,Nightlife Spot
4393,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Cookshop,40.74573053438201,-74.00559552616573,American Restaurant,Food
4394,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Los Tacos No. 1,40.74224400629671,-74.00596115738153,Taco Place,Food
4395,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Ample Hills Creamery,40.74159361678268,-74.00137484794685,Ice Cream Shop,Food
4396,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,High Line 10th Ave Amphitheatre,40.743981361186144,-74.00684429247669,Scenic Lookout,Outdoors & Recreation
4397,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Los Mariscos,40.74199972810892,-74.00589003225505,Seafood Restaurant,Food
4398,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,16 Handles,40.7428716,-74.0000421,Ice Cream Shop,Food
4399,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,The 18th Room,40.74362920661714,-74.0031359851682,Speakeasy,Nightlife Spot
4400,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Cappone’s Salumeria,40.742095,-74.00558670000001,Italian Restaurant,Food
4401,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Lollino,40.744642,-74.00246700000001,Ice Cream Shop,Food
4402,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,1 OAK,40.743837587991024,-74.00635657271195,Nightclub,Nightlife Spot
4403,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Food Network,40.74314064624714,-74.00666188736636,Office,Professional & Other Places
4404,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Dickson's Farmstand Meats,40.74227108754212,-74.00608626786385,Butcher,Shop & Service
4405,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,City Cakes,40.74199157708896,-74.00008876782016,Cupcake Shop,Food
4406,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Zizi,40.742951,-74.00008100000001,Middle Eastern Restaurant,Food
4407,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Westville Chelsea,40.741963040023144,-74.0000471919283,American Restaurant,Food
4408,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Serge Normant @ John Frieda,40.74584996678158,-73.99993854690909,Health & Beauty Service,Shop & Service
4409,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Starbucks Reserve Roastery,40.741661588267824,-74.00507982765882,Coffee Shop,Food
4410,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,St Kilda Coffee,40.743854,-73.99977,Coffee Shop,Food
4411,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,Jungle Bird,40.74265434656088,-74.0003469298601,Cocktail Bar,Nightlife Spot
4412,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,High Line,40.746825,-74.005507,Park,Outdoors & Recreation
4413,Manhattan,Chelsea,40.744034706747975,-74.00311633472813,SoulCycle Chelsea,40.743646853881756,-74.00709341571361,Cycle Studio,Outdoors & Recreation
